reference_check_id,check_id,check_type,validation_scope,source_table_family,source_row_level,source_row_type,target_table_family,target_row_level,target_row_type,compared_key,demand_number,major_head_code,sub_major_head_code,minor_head_code,sub_head_code,detailed_head_code,financial_column_position,financial_column_label,source_amount,target_amount,diff,abs_diff,accuracy_pct,passed,failed,metric_name,metric_value,threshold,na_reason,source_file,target_file
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2245_80_800,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2245_80_800,14,2245,80,800,,,2,Budget_2019_20,1,1,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2245_80_800,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2245_80_800,14,2245,80,800,,,3,Revised_2019_20,1,1,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2245_80_800,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2245_80_800,14,2245,80,800,,,4,Budget_2020_21,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2245_80_911,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2245_80_911,14,2245,80,911,,,1,Accounts_2018_19,-0.47,-0.47,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2245_80_911,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2245_80_911,14,2245,80,911,,,2,Budget_2019_20,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2245_80_911,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2245_80_911,14,2245,80,911,,,3,Revised_2019_20,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2245_80_911,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2245_80_911,14,2245,80,911,,,4,Budget_2020_21,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2250_00_102,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2250_00_102,14,2250,00,102,,,1,Accounts_2018_19,1187.62,1187.62,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2250_00_102,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2250_00_102,14,2250,00,102,,,2,Budget_2019_20,1425,1425,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2250_00_102,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2250_00_102,14,2250,00,102,,,3,Revised_2019_20,1454.95,1454.95,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2250_00_102,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2250_00_102,14,2250,00,102,,,4,Budget_2020_21,1525.02,1525.02,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2250_00_103,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2250_00_103,14,2250,00,103,,,1,Accounts_2018_19,19265.15,19265.15,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2250_00_103,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2250_00_103,14,2250,00,103,,,2,Budget_2019_20,10423,10423,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2250_00_103,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2250_00_103,14,2250,00,103,,,3,Revised_2019_20,11407.31,11407.31,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2250_00_103,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2250_00_103,14,2250,00,103,,,4,Budget_2020_21,10156.96,10156.96,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2250_00_800,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2250_00_800,14,2250,00,800,,,1,Accounts_2018_19,37.19,37.19,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2250_00_800,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2250_00_800,14,2250,00,800,,,2,Budget_2019_20,46,46,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2250_00_800,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2250_00_800,14,2250,00,800,,,3,Revised_2019_20,46,46,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2250_00_800,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2250_00_800,14,2250,00,800,,,4,Budget_2020_21,35.57,35.57,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2250_00_911,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2250_00_911,14,2250,00,911,,,1,Accounts_2018_19,-64.33,-64.33,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2250_00_911,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2250_00_911,14,2250,00,911,,,2,Budget_2019_20,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2250_00_911,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2250_00_911,14,2250,00,911,,,3,Revised_2019_20,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2250_00_911,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2250_00_911,14,2250,00,911,,,4,Budget_2020_21,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_012,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_012,14,2506,00,012,,,1,Accounts_2018_19,53.64,53.64,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_012,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_012,14,2506,00,012,,,2,Budget_2019_20,1,1,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_012,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_012,14,2506,00,012,,,3,Revised_2019_20,8.20,8.20,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_012,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_012,14,2506,00,012,,,4,Budget_2020_21,1,1,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_101,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_101,14,2506,00,101,,,1,Accounts_2018_19,1882.96,1882.96,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_101,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_101,14,2506,00,101,,,2,Budget_2019_20,2438,2438,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_101,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_101,14,2506,00,101,,,3,Revised_2019_20,2438,2438,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_101,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_101,14,2506,00,101,,,4,Budget_2020_21,2588.24,2588.24,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_103,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_103,14,2506,00,103,,,1,Accounts_2018_19,44.66,44.66,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_103,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_103,14,2506,00,103,,,2,Budget_2019_20,2650,2650,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_103,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_103,14,2506,00,103,,,3,Revised_2019_20,2416.60,2416.60,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_103,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_103,14,2506,00,103,,,4,Budget_2020_21,10279.67,10279.67,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_797,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_797,14,2506,00,797,,,1,Accounts_2018_19,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_797,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_797,14,2506,00,797,,,2,Budget_2019_20,4500,4500,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_797,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_797,14,2506,00,797,,,3,Revised_2019_20,4500,4500,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_797,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_797,14,2506,00,797,,,4,Budget_2020_21,1779,1779,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_902,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_902,14,2506,00,902,,,1,Accounts_2018_19,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_902,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_902,14,2506,00,902,,,2,Budget_2019_20,-2500,-2500,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_902,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_902,14,2506,00,902,,,3,Revised_2019_20,-2500,-2500,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_902,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_902,14,2506,00,902,,,4,Budget_2020_21,-1779,-1779,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_911,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_911,14,2506,00,911,,,1,Accounts_2018_19,-1.39,-1.39,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_911,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_911,14,2506,00,911,,,2,Budget_2019_20,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_911,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_911,14,2506,00,911,,,3,Revised_2019_20,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_2506_00_911,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_2506_00_911,14,2506,00,911,,,4,Budget_2020_21,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_3454_01_001,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_3454_01_001,14,3454,01,001,,,1,Accounts_2018_19,2616.24,2616.24,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_3454_01_001,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_3454_01_001,14,3454,01,001,,,2,Budget_2019_20,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_3454_01_001,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_3454_01_001,14,3454,01,001,,,3,Revised_2019_20,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_3454_01_001,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_3454_01_001,14,3454,01,001,,,4,Budget_2020_21,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4059_01_051,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4059_01_051,14,4059,01,051,,,1,Accounts_2018_19,0,1500,-1500,1500,0,0,1,abs_diff,1500,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4059_01_051,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4059_01_051,14,4059,01,051,,,2,Budget_2019_20,0,1500,-1500,1500,0,0,1,abs_diff,1500,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4059_01_051,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4059_01_051,14,4059,01,051,,,3,Revised_2019_20,0,1500,-1500,1500,0,0,1,abs_diff,1500,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4059_01_051,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4059_01_051,14,4059,01,051,,,4,Budget_2020_21,0,450,-450,450,0,0,1,abs_diff,450,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4059_01_201,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4059_01_201,14,4059,01,201,,,1,Accounts_2018_19,0,5300.89,-5300.89,5300.89,0,0,1,abs_diff,5300.89,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4059_01_201,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4059_01_201,14,4059,01,201,,,2,Budget_2019_20,0,500,-500,500,0,0,1,abs_diff,500,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4059_01_201,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4059_01_201,14,4059,01,201,,,3,Revised_2019_20,0,8890,-8890,8890,0,0,1,abs_diff,8890,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4059_01_201,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4059_01_201,14,4059,01,201,,,4,Budget_2020_21,0,1000,-1000,1000,0,0,1,abs_diff,1000,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4059_80_051,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4059_80_051,14,4059,80,051,,,1,Accounts_2018_19,44707.82,44707.82,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4059_80_051,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4059_80_051,14,4059,80,051,,,2,Budget_2019_20,19000,19000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4059_80_051,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4059_80_051,14,4059,80,051,,,3,Revised_2019_20,20169,20169,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4059_80_051,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4059_80_051,14,4059,80,051,,,4,Budget_2020_21,29000,29000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4059_80_201,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4059_80_201,14,4059,80,201,,,1,Accounts_2018_19,300,300,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4059_80_201,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4059_80_201,14,4059,80,201,,,2,Budget_2019_20,2000,2000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4059_80_201,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4059_80_201,14,4059,80,201,,,3,Revised_2019_20,2000,2000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4059_80_201,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4059_80_201,14,4059,80,201,,,4,Budget_2020_21,1000,1000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4070_00_800,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4070_00_800,14,4070,00,800,,,1,Accounts_2018_19,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4070_00_800,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4070_00_800,14,4070,00,800,,,2,Budget_2019_20,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4070_00_800,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4070_00_800,14,4070,00,800,,,3,Revised_2019_20,32.50,32.50,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4070_00_800,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4070_00_800,14,4070,00,800,,,4,Budget_2020_21,200,200,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4250_00_800,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4250_00_800,14,4250,00,800,,,1,Accounts_2018_19,822.47,822.47,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4250_00_800,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4250_00_800,14,4250,00,800,,,2,Budget_2019_20,600,600,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4250_00_800,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4250_00_800,14,4250,00,800,,,3,Revised_2019_20,600,600,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4250_00_800,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4250_00_800,14,4250,00,800,,,4,Budget_2020_21,600,600,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4515_00_103,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4515_00_103,14,4515,00,103,,,1,Accounts_2018_19,546,546,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4515_00_103,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4515_00_103,14,4515,00,103,,,2,Budget_2019_20,20,20,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4515_00_103,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4515_00_103,14,4515,00,103,,,3,Revised_2019_20,20,20,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
KA.2022-23.expvol_5.across_schema.minor_head.minor.14_4515_00_103,A01,object_minor_total_to_minor_data,across_schema,object_head,Minor-Head,Total,minor_head,Minor-Head,Data,14_4515_00_103,14,4515,00,103,,,4,Budget_2020_21,1,1,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_minor_head_summary.csv
